Time,ED_AI_0364,ED_AI_0395,ED_AI_0339,ED_AI_0338,ED_AI_0337,ED_AI_0336,ED_AI_0436,ED_AI_0437,ED_AI_0438,ED_AI_0439,ED_AI_0316,ED_AI_0317,ED_AI_0318,ED_AI_0319,ED_AI_0419,ED_AI_0418,ED_AI_0417,ED_AI_0416,ED_AI_0387,ED_AI_0397,ED_AI_0487,ED_AI_0410,ED_AI_0310,ED_AI_0343,ED_AI_0443,ED_AI_0366,ED_AI_0367,ED_AI_0368,ED_AI_0369,ED_AI_0469,ED_AI_0468,ED_AI_0467,ED_AI_0466,EI_AI_0110,EH_AC_3034,EH_AC_3035,EH_AC_3037,EH_AC_3040,EH_AC_3053,EH_AC_3054,EH_AC_3056,EH_AC_3059
2015/11/28,23651.26171875,13829.03417969,326.32730103,358.61431885,353.77526855,348.96072388,354.6104126,360.38937378,356.56274414,320.72155762,631.37719727,611.402771,633.02801514,593.25134277,577.375,619.43450928,621.32861328,613.99493408,1244.12548828,1186.87585449,1203.02429199,813.00653076,828.95025635,1.10632324,0.97089136,2.68855143,3.02355528,2.59319782,2.59187675,2.79017973,2.76715016,3.0043211,2.79978037,715.62219238,13.48307705,30.01190186,29.3008213,10.90731525,13.62346268,30.1034565,29.48501205,10.85848618
2015/11/29,22303.98828125,13461.98632813,310.52554321,362.71612549,356.83782959,353.01153564,359.62258911,364.36120605,362.22039795,326.49847412,631.65478516,610.4901123,633.77154541,589.49273682,579.18188477,621.5067749,621.21343994,615.11578369,1240.11474609,1168.55200195,1191.2947998,811.86657715,827.06622314,1.09046102,0.9556185,2.53116941,2.93331552,2.47393584,2.85341287,2.66921949,2.61231112,2.94759774,2.79978037,715.60296631,13.48307705,30.01190186,29.3008213,10.90731525,13.71807003,30.1980648,29.68535423,10.90624905
2015/11/30,22339.16796875,13502.15722656,331.85934448,365.63113403,359.52362061,355.61315918,361.31710815,365.5894165,364.94448853,327.91314697,633.69268799,612.96075439,635.93664551,595.87609863,582.76782227,624.62719727,622.222229,616.59527588,1242.02844238,1169.76855469,1189.46936035,813.69232178,829.43756104,1.09107554,0.94632477,2.5425179,2.94464087,2.48291326,2.53887391,2.68257141,2.60932207,2.92616916,2.79978037,716.23724365,13.48307705,30.01190186,29.3008213,10.90731525,13.84319687,30.28351593,29.58769417,10.86764145
2015/12/01,21176.44921875,13099.02441406,335.90698242,368.98614502,362.22039795,358.49163818,364.66171265,368.0871582,368.30084229,331.50531006,635.40759277,614.144104,637.7979126,598.78863525,582.46124268,624.00891113,621.73046875,617.13092041,1223.99865723,1152.24182129,1175.62561035,811.53344727,826.61651611,1.08052421,0.94005615,2.37967896,2.77758694,2.3337841,2.36313939,2.57199216,2.53386188,3.02227283,2.79978037,715.84667969,13.48307705,30.01190186,29.3008213,10.90731525,13.81480312,30.19048691,29.66808891,10.8712244
2015/12/02,23678.66796875,14296.53320313,328.02246094,361.11309814,355.50671387,351.55175781,354.63061523,358.03897095,358.62390137,322.18743896,631.80792236,611.16571045,634.42889404,594.40338135,578.59558105,620.95062256,618.02258301,612.94610596,1249.08435059,1187.80322266,1203.04663086,814.6583252,830.89343262,1.12815201,0.99075574,2.73542976,3.18300176,2.67649555,2.50382781,2.83043551,2.77269864,3.12956309,2.79978037,717.21984863,13.48307705,30.01190186,29.3008213,10.90731525,13.6902504,30.46836281,29.26125526,10.83446121
2015/12/03,24631.88867187,13822.19140625,321.46627808,359.49514771,354.70385742,349.46731567,355.88491821,358.95526123,358.90570068,323.8878479,635.72033691,616.64111328,638.23016357,596.5300293,584.93127441,625.89227295,622.84326172,619.78088379,1243.68103027,1200.96557617,1215.32507324,818.76873779,835.24383545,1.15482807,1.0130043,2.77663612,3.20389295,2.71511483,2.77529764,2.90612674,2.84337902,3.27359509,2.79978037,710.48724365,13.48307705,30.01190186,29.3008213,10.90731525,13.60461903,31.28147125,29.16654015,10.70749283
2015/12/04,25490.83398437,13734.75097656,332.92440796,364.73031616,360.70675659,354.60342407,357.33770752,359.09893799,360.44030762,325.30743408,639.95111084,621.59423828,641.81939697,604.52258301,588.4130249,628.4543457,625.15698242,622.53955078,1238.97705078,1202.20593262,1219.54467773,815.24859619,836.99731445,1.13479114,0.99743932,2.90022492,3.29808164,2.81071711,2.93496132,2.86371779,2.85154128,3.30458498,2.79978037,711.04595947,13.48307705,30.01190186,29.3008213,10.90731525,13.45866299,31.19906998,29.0383606,10.89205551
2015/12/05,25772.50976562,14212.484375,335.20455933,366.28875732,362.95126343,355.99917603,355.99520874,357.15682983,358.87576294,323.96530151,640.9677124,623.0736084,642.93267822,606.3649292,586.19598389,627.04724121,623.0647583,620.78900146,1239.45056152,1202.01452637,1219.83911133,814.96777344,837.51568604,1.15769732,1.00755632,2.98652482,3.3817215,2.90429139,3.04286599,2.92053962,2.90194082,3.53949594,2.79978037,710.59735107,13.48307705,30.01190186,29.3008213,10.90731525,13.446455,31.29367828,29.13602066,10.93783379
2015/12/06,25692.265625,14133.25,335.68313599,367.2520752,363.02728271,356.55026245,355.22680664,356.18386841,357.99517822,321.88049316,642.61273193,624.28210449,644.50561523,609.09069824,585.05133057,625.66564941,622.98828125,621.34118652,1239.68457031,1199.70629883,1216.76525879,813.98461914,836.66204834,1.14957058,1.0131371,2.91750526,3.40149474,2.90799689,3.09667349,2.9240551,2.90798998,3.59957647,2.79978037,709.55047607,13.48307705,30.01190186,29.3008213,10.90731525,13.4647665,31.19204903,29.25359344,10.99078178
2015/12/07,25694.43554687,14350.57519531,335.78488159,366.81011963,362.73074341,355.54943848,355.24041748,356.61581421,357.74526978,323.47644043,642.97357178,625.59124756,645.21691895,611.23095703,587.49035645,627.51727295,624.12567139,622.6605835,1236.27636719,1198.71435547,1216.72070312,814.87237549,837.16357422,1.20559156,1.07412326,3.00877523,3.42762375,2.92179036,2.95381117,2.98503113,2.97292018,3.66189861,2.79978037,707.58892822,13.48307705,30.01190186,29.3008213,10.90731525,13.60024643,31.50691605,29.02522659,10.85994339
2015/12/08,23619.87695312,13166.36425781,324.14544678,362.32489014,352.88061523,349.49993896,351.84472656,350.99334717,352.11590576,316.17861938,634.62451172,611.26678467,638.69390869,594.4642334,579.82202148,620.83410645,617.08508301,618.5602417,1234.97180176,1190.57751465,1202.62011719,810.74920654,832.99145508,1.16989625,1.02074778,2.76101875,3.23167515,2.66376734,2.81753683,2.69268322,2.6823864,3.34850693,2.79978037,706.53594971,13.48307705,30.01190186,29.3008213,10.90731525,13.76690006,31.54698372,29.45341492,11.01412964
2015/12/09,25496.58007812,14254.86816406,330.9201355,364.5579834,360.09643555,352.77246094,355.51260376,355.32260132,356.37567139,323.47644043,640.23016357,622.83258057,643.31658936,605.61773682,584.99188232,623.25109863,619.36712646,620.39123535,1235.41540527,1200.04467773,1220.77624512,807.45483398,836.53173828,1.12609148,0.98425102,2.92462087,3.34023857,2.81251931,3.03139806,2.95093489,2.99984598,3.61099958,2.79978037,707.90234375,13.48307705,30.01190186,29.3008213,10.90731525,13.4907217,30.65083504,28.86704063,11.18276215
2015/12/10,24968.63671875,14183.10253906,332.79174805,367.39587402,360.76446533,355.76138306,364.45397949,363.39907837,364.03884888,332.34353638,639.88244629,621.00152588,643.10015869,604.44622803,597.07244873,632.08068848,630.02966309,630.15655518,1243.35070801,1206.17358398,1219.52490234,816.74304199,837.30865479,1.15863323,1.01203644,2.97243333,3.47808218,2.88634586,3.36161613,2.85927081,2.87869048,3.59209156,2.79978037,708.605896,13.48307705,30.01190186,29.3008213,10.90731525,13.80405426,31.29871941,29.17264366,10.78524113
2015/12/11,23907.47070312,13673.36914063,328.2232666,364.36050415,355.87512207,351.62902832,361.49658203,359.1177063,359.85635376,326.47628784,633.9800415,613.09069824,638.56964111,596.29528809,589.28430176,626.34655762,623.20678711,626.20159912,1243.9942627,1193.27990723,1205.59716797,812.9586792,834.52227783,1.19692039,1.04688072,2.88205266,3.34223676,2.7513895,2.47319698,2.75140572,2.77653289,3.58309937,2.79978037,708.15698242,13.48307705,30.01190186,29.3008213,10.90731525,13.73027706,31.23504448,29.12235641,10.79359055
2015/12/12,23981.71289062,13383.23925781,318.90649414,360.38937378,350.89096069,347.17318726,356.56854248,355.45571899,356.43441772,321.77404785,631.53308105,608.60186768,636.36914062,591.67596436,579.97143555,620.39263916,617.65692139,619.72900391,1246.02307129,1187.15625,1204.51586914,812.52166748,830.14434814,1.19349205,1.06130409,2.79297018,3.29200363,2.662642,2.85909724,2.81451702,2.82813144,3.56058383,2.79978037,709.22399902,13.48307705,30.01190186,29.3008213,10.90731525,13.48784351,31.0832386,28.47298241,10.99794483
2015/12/13,25004.13671875,12998.92871094,325.47909546,360.70675659,352.77029419,347.34588623,353.99310303,356.05371094,355.97488403,321.03512573,629.60687256,610.26361084,636.07330322,593.59851074,576.44726562,617.91967773,615.82592773,613.67755127,1246.61767578,1189.42822266,1210.55969238,811.82598877,828.06585693,1.18267918,1.05314219,2.80007815,3.19815063,2.64797831,2.69441271,2.88532758,2.8916676,3.46739197,2.79978037,721.26715088,13.48307705,30.01190186,29.3008213,10.90731525,13.26334476,30.82369614,28.64162064,11.11789227
2015/12/14,24976.90820312,13005.61523438,327.69354248,363.91967773,355.35159302,349.40338135,354.60342407,357.96347046,356.6378479,321.58404541,631.37719727,611.85644531,638.78845215,594.40979004,574.93365479,617.69281006,616.82739258,613.38464355,1245.64099121,1188.79516602,1211.88891602,815.52093506,830.83673096,1.18716097,1.05311084,2.80206323,3.24523592,2.67771697,2.80411768,2.94735098,2.92969656,3.55494952,2.79978037,722.0567627,13.48307705,30.01190186,29.3008213,10.90731525,13.26931,31.20541382,28.12770844,10.85704803
2015/12/15,24312.07226562,13438.63964844,333.15670776,366.93844604,360.84085083,351.29656982,350.94143677,355.82409668,354.79519653,316.76278687,633.6317749,618.37695312,641.56512451,601.6784668,566.68762207,613.38464355,611.48980713,607.28894043,1242.87451172,1182.84362793,1210.24194336,814.59552002,827.60064697,1.18131113,1.09877014,2.75347614,3.20589137,2.61566997,2.85156989,3.02353191,2.95443535,3.86484599,2.79978037,722.33459473,13.48307705,30.01190186,29.3008213,10.90731525,13.29903889,30.82475853,28.51503563,11.04716969
2015/12/16,23532.58398437,13295.15039063,328.62460327,364.22842407,354.8137207,349.19522095,359.07965088,362.33560181,358.77841187,324.80935669,626.83416748,606.88909912,634.68463135,590.03961182,577.09234619,618.25842285,619.96759033,617.18481445,1242.29736328,1177.15161133,1195.87683105,812.24224854,828.99725342,1.16004288,1.01711607,2.76720333,3.27123356,2.62504625,3.09571409,2.83706546,2.81836319,3.95298767,2.79978037,719.95812988,13.48307705,30.01190186,29.3008213,10.90731525,13.41898918,31.06479073,28.74843407,11.12704849
2015/12/17,24136.05664062,14690.23730469,326.82107544,363.54595947,353.67575073,348.71136475,358.5508728,358.96340942,355.32003784,323.88671875,626.78839111,605.90777588,632.76617432,588.53338623,576.66729736,615.22741699,617.28857422,617.22363281,1241.24267578,1191.53308105,1202.59924316,804.85174561,828.54541016,1.12470686,0.99846852,2.93277788,3.47928619,2.76252341,3.18686461,2.94029975,2.93564177,3.78686285,2.79978037,719.55413818,13.48307705,30.01190186,29.3008213,10.90731525,13.28218651,30.05634308,28.89199257,11.4920702
2015/12/18,23679.11132812,13302.66113281,319.81445313,358.17849731,346.85595703,342.39675903,351.85324097,354.84008789,349.11044312,317.04290771,623.44287109,601.17797852,631.18469238,583.49353027,569.22808838,608.50189209,612.82525635,611.16918945,1239.40332031,1175.20202637,1193.31018066,802.46228027,828.30517578,1.18275416,1.06067979,2.76126504,3.30162406,2.59351921,2.78701806,2.8634429,2.85922289,3.83793998,2.79978037,719.96612549,13.48307705,30.01190186,29.3008213,10.90731525,13.02608681,30.47670937,28.26848793,11.40384197
2015/12/23,22440.19140625,14164.97167969,334.46377563,363.01422119,357.95718384,353.47161865,345.92913818,351.81088257,361.82278442,330.71392822,627.20257568,605.8729248,630.3649292,594.72821045,577.73852539,616.32458496,599.26104736,590.4329834,1215.10095215,1163.0982666,1166.99938965,814.68811035,823.85888672,1.10656619,1.14117229,2.45348859,2.66909385,2.41281319,1.83662462,2.4984777,2.54091072,1.95874536,2.79978037,720.49816895,13.48307705,30.01190186,29.3008213,10.90731525,13.77605534,30.28351593,29.91424179,10.92562675
2015/12/24,23268.58984375,14725.56542969,331.5177002,361.21237183,356.11706543,350.68789673,345.29000854,348.84841919,359.53717041,327.91558838,626.20159912,604.70648193,629.2532959,592.37591553,574.93365479,614.75726318,596.82727051,591.3572998,1221.06030273,1173.91638184,1179.86791992,814.90649414,824.41674805,1.18786895,1.16152024,2.5537827,2.78238225,2.54755044,2.13608742,2.61957788,2.71518302,2.12748647,2.79978037,719.92474365,13.48307705,30.01190186,29.3008213,10.90731525,13.65398216,30.45137024,29.57853889,10.9439373
2015/12/25,23666.31640625,14927.14257813,329.66516113,362.22039795,356.72741699,351.81228638,346.11611938,350.24203491,360.47390747,328.09707642,627.39416504,606.17663574,631.32440186,591.4309082,576.08789062,616.50640869,599.34698486,593.31164551,1231.96350098,1181.20776367,1185.54821777,814.97369385,824.61914062,1.21012056,1.16556764,2.62705302,2.84858584,2.62194824,2.24194312,2.6786232,2.77277708,2.18946791,2.79978037,721.02258301,13.48307705,30.01190186,29.3008213,10.90731525,13.72378254,30.2723732,29.60231209,10.85969162
2015/12/26,23475.01757812,14831.5625,332.18136597,362.0045166,355.59344482,351.13894653,346.05877686,350.06005859,359.855896,327.74880981,625.88421631,604.99658203,630.07305908,593.64642334,574.65985107,614.83105469,598.12628174,592.78955078,1231.15576172,1177.8840332,1185.09460449,811.77276611,820.70129395,1.19736028,1.08087802,2.6109159,2.84867215,2.57251263,1.9801271,2.67441416,2.75191188,2.33496571,2.79978037,711.18365479,13.48307705,30.01190186,29.3008213,10.90731525,13.59042454,30.12176704,29.05972672,11.23691463
2015/12/27,23475.25976562,14961.34667969,332.67663574,362.3039856,356.00634766,350.94143677,346.35171509,350.01373291,359.87063599,327.82730103,625.88421631,604.9006958,630.49023437,593.9185791,575.2265625,614.4755249,598.12628174,592.98455811,1229.87487793,1177.8840332,1183.5703125,811.72131348,821.24713135,1.21803641,1.1549114,2.60632706,2.84384942,2.5889585,2.1277833,2.69678497,2.79914093,2.49528623,2.79978037,710.85772705,13.48307705,30.01190186,29.3008213,10.90731525,13.57821751,30.27741241,29.23062706,11.24607086
2015/12/28,23459.40625,14898.23535156,331.83334351,362.21939087,356.06314087,351.01098633,346.6690979,350.62405396,359.45465088,328.04174805,625.92510986,605.39215088,630.28039551,592.61645508,575.43688965,614.05743408,598.48236084,593.53656006,1229.46386719,1177.68017578,1186.61816406,812.14196777,821.13098145,1.21427178,1.20125473,2.64866495,2.84791374,2.58660555,2.13251853,2.70956683,2.75903678,2.56823087,2.79978037,711.1696167,13.48307705,30.01190186,29.3008213,10.90731525,13.55021858,30.18280602,29.08414078,11.23691463
2015/12/29,23472.94921875,14773.27148438,325.40072632,359.16323853,353.49084473,348.48242188,344.09408569,347.88977051,356.72741699,325.78991699,621.77758789,600.59100342,626.1550293,587.34387207,571.24237061,609.67547607,593.87939453,589.65032959,1226.68139648,1174.73474121,1179.67810059,812.02667236,820.62750244,1.17311573,1.14867485,2.65754485,2.84147525,2.61755753,2.60042953,2.65019226,2.77708364,2.76603484,2.79978037,709.63757324,13.48307705,30.01190186,29.3008213,10.90731525,13.38396072,30.43319702,29.01699829,11.60843658
2015/12/30,22502.52929687,14329.86132813,335.46731567,365.27206421,360.57702637,354.89639282,350.91009521,353.83154297,363.0345459,331.91107178,625.20214844,605.12042236,629.01275635,591.99615479,574.8661499,612.94836426,597.80889893,593.24365234,1213.11706543,1158.32543945,1170.46447754,813.00415039,821.30731201,1.16250336,1.31955624,2.50328922,2.72380185,2.4232676,2.35642767,2.58947206,2.64111805,2.48474383,2.79978037,709.4642334,13.48307705,30.01190186,29.3008213,10.90731525,13.29386234,30.42283821,28.62025833,11.47747803
2015/12/31,22472.23046875,14260.10742188,332.50112915,364.73019409,358.59326172,353.68405151,349.44979858,353.01644897,361.6781311,331.21624756,623.61096191,603.71258545,629.22247314,589.82128906,574.36932373,611.98077393,596.95300293,592.17272949,1213.23522949,1157.05383301,1170.46447754,812.76525879,821.21209717,1.16668689,1.19825387,2.53675032,2.72132564,2.42670012,2.33759832,2.57620001,2.67434335,2.49741769,2.79978037,709.94073486,13.48307705,30.01190186,29.3008213,10.90731525,13.15454102,30.3231926,28.45545769,11.35182095
2016/01/01,23597.68164062,15015.0390625,334.65509033,363.80953979,358.16073608,353.99310303,351.23440552,354.60342407,363.63555908,333.9197998,626.74414062,605.55072021,630.67541504,593.53656006,580.74798584,616.88238525,602.4163208,598.14147949,1234.10693359,1181.85168457,1187.06787109,814.67523193,823.62677002,1.16432667,1.1844821,2.67685771,2.9047718,2.58522844,2.78830624,2.68953681,2.82553315,2.63233423,2.79978037,709.23626709,13.48307705,30.01190186,29.3008213,10.90731525,13.40067673,30.15441895,28.95096397,11.21686268
2016/01/02,24570.96875,15072.23925781,339.98669434,369.86175537,365.30548096,360.79855347,355.5057373,359.19577026,368.42163086,339.08407593,635.19714355,615.0168457,637.96295166,602.7567749,586.36865234,622.9621582,607.05523682,602.50067139,1231.79980469,1185.77453613,1188.4967041,815.69604492,823.52832031,1.16039801,1.92078102,2.81577659,3.0309751,2.75871539,2.38716912,2.83968568,2.96798635,2.76462078,2.79978037,709.37994385,13.48307705,30.01190186,29.3008213,10.90731525,13.27356625,29.97673416,29.21842003,11.26743412
2016/01/03,24465.16992187,15294.55371094,334.92816162,364.3687439,358.75653076,353.99310303,346.88537598,350.73937988,361.31710815,331.09341431,633.30700684,613.44647217,637.30426025,601.11877441,582.25762939,619.65643311,602.4508667,597.72662354,1237.39916992,1189.02380371,1191.77087402,816.71820068,824.51470947,1.10435832,1.23801327,2.75590563,2.97426248,2.74703288,2.45643687,2.82998705,2.94231462,2.72276163,2.79978037,709.53955078,13.48307705,30.01190186,29.3008213,10.90731525,13.26944828,29.91729355,29.32218361,11.355937
2016/01/04,24173.83398437,15255.54492188,331.55114746,363.31466675,357.95605469,353.72079468,349.59469604,353.12200928,362.8921814,333.11569214,633.26989746,611.53131104,635.59112549,597.95153809,585.75750732,621.15991211,605.94256592,600.67895508,1232.75720215,1186.78967285,1190.28979492,819.35748291,825.78442383,1.09983599,1.13040185,2.77591324,2.98108125,2.74832726,2.36748457,2.76620126,2.88306451,2.6470232,2.79978037,710.80108643,13.48307705,30.01190186,29.3008213,10.90731525,13.09770298,29.78606987,29.06572723,11.13293743
2016/01/05,24200.82617187,15253.79101563,330.06015015,361.61520386,355.76531982,351.43423462,347.79611206,351.23440552,361.61669922,332.35693359,630.34661865,608.39660645,633.66082764,594.72180176,584.15991211,620.61499023,603.01550293,599.37628174,1232.77197266,1184.01452637,1190.359375,816.67883301,823.8348999,1.11137104,1.22567773,2.77723169,2.99786353,2.75361705,2.4272902,2.7685492,2.89804149,2.81687737,2.79978037,710.2791748,13.48307705,30.01190186,29.3008213,10.90731525,13.06802654,29.70671654,28.99563599,11.20639706
2016/01/06,24482.03320312,16262.39355469,327.9552002,360.70675659,354.10681152,351.18106079,352.77246094,354.93716431,363.44104004,336.39389038,629.89593506,607.19873047,632.82843018,593.46447754,590.80865479,624.80450439,609.96508789,605.76269531,1228.44177246,1191.77087402,1198.56835937,816.4989624,826.70013428,1.16439617,1.13292992,2.95218945,3.20798707,2.94026899,2.50961137,2.82658362,3.03145146,2.64046311,2.79978037,710.55999756,13.48307705,30.01190186,29.3008213,10.90731525,13.03908443,29.7829113,29.10835075,11.25122547
2016/01/07,24466.86914062,16085.31933594,329.27990723,361.49917603,354.21902466,351.49691772,353.99310303,355.21704102,364.61108398,336.71908569,629.54620361,606.30859375,633.52557373,593.85394287,591.09521484,625.03131104,609.32318115,606.35357666,1223.21899414,1195.6184082,1200.77197266,818.36309814,828.7288208,1.11924899,1.09055674,2.9629426,3.17511058,2.9151721,2.64274287,2.84021211,3.02040911,2.61019802,2.79978037,711.0145874,13.48307705,30.01190186,29.3008213,10.90731525,13.04255581,29.79533386,28.92291832,11.16189957
2016/01/08,24436.34179687,16254.79003906,333.06646729,362.22039795,356.36026001,351.76205444,355.50082397,356.77304077,364.66171265,338.5213623,630.2244873,608.79290771,633.81854248,598.581604,594.00891113,626.0402832,612.43109131,608.48187256,1214.01721191,1185.25012207,1197.46972656,815.86401367,826.37799072,1.18502033,1.15671527,2.94797063,3.20152569,2.93454814,2.82011437,2.83351421,3.02691174,2.97635937,2.79978037,707.93774414,13.48307705,30.01190186,29.3008213,10.90731525,13.19315147,30.13092613,29.52360535,11.41697502
2016/01/09,24487.5390625,16310.67675781,333.8135376,364.30709839,357.39248657,353.73052979,348.8949585,351.37069702,360.70675659,332.39709473,634.3951416,613.60766602,638.70123291,600.30444336,585.37805176,621.31896973,603.65332031,599.5980835,1227.87634277,1184.02783203,1191.22961426,818.24707031,828.58404541,1.18263948,1.16342854,2.90386343,3.12092733,2.8916862,2.60311031,2.92852616,3.08180523,2.90856409,2.79978037,708.67877197,13.48307705,30.01190186,29.3008213,10.90731525,13.02688122,30.13672256,29.00931358,11.16924763
2016/01/10,24407.14453125,16218.578125,334.06387329,364.40939331,357.60229492,353.45983887,350.21704102,352.44842529,361.59008789,333.58343506,635.35662842,613.4621582,639.67944336,602.5546875,588.08624268,623.2699585,607.45605469,601.94952393,1230.97155762,1188.3190918,1196.08337402,817.9083252,827.69366455,1.17075789,1.17737889,2.94724751,3.12407875,2.90407586,2.43586087,2.92862701,3.04461217,2.91161871,2.79978037,709.52380371,13.48307705,30.01190186,29.3008213,10.90731525,13.187994,30.12208176,29.40100479,11.14157581
2016/01/11,24451.25390625,16313.078125,327.27929688,358.46734619,350.22714233,346.97036743,348.03735352,350.01373291,357.40991211,330.93966675,624.4909668,601.3291626,629.86358643,589.93414307,582.86798096,617.08007812,602.33428955,598.77734375,1219.97607422,1186.66320801,1191.77087402,811.15484619,821.1809082,1.30580902,1.18401062,2.90482783,3.15260887,2.8902843,3.12673306,2.85470176,3.04957867,2.72958779,2.79978037,715.41497803,13.48307705,30.01190186,29.3008213,10.90731525,13.25554752,29.64568138,29.1116066,11.25625229
2016/01/12,24503.59765625,15654.88671875,331.85336304,363.33508301,355.49673462,352.08233643,347.01696777,349.8343811,358.71829224,329.44137573,631.07104492,610.91461182,638.07873535,599.68035889,581.64727783,617.5324707,602.19110107,598.12628174,1237.49108887,1191.06689453,1196.73046875,818.4777832,826.83105469,1.2903192,1.26252735,2.83508182,3.03973842,2.77072477,2.76087713,2.82895684,2.98109126,2.73290372,2.79978037,716.79949951,13.48307705,30.01190186,29.3008213,10.90731525,13.62504959,30.73592377,29.48442078,10.83108044
